x y dx dy
-1.396263402	2.107666667	0.01779218725	0.0142337498
-1.221730476	2.077666667	0.02062753547	0.02062753547
-1.047197551	2.030333333	0.02462649811	0.02462649811
-0.872664626	2.009	    0.02986560478	0.02986560478
-0.6981317008	1.988	    0.03772635815	0.03772635815
-0.5235987756	1.975	    0.05063291139	0.05063291139
-0.3490658504	1.96	    0.07653061224	0.01530612245
0.3490658504	1.959333333	0.07655665192	0.07655665192
0.5235987756	1.981333333	0.05047106326	0.01514131898
0.6981317008	1.982   	0.03784056509	0.01513622603
0.872664626	    2.014333333	0.02978652987	0.01489326493
1.047197551	    2.026666667	0.02467105263	0.01480263158
1.221730476	    2.073	    0.02067397147	0.01447178003
1.396263402	    2.099	    0.01786565031	0.01429252025
