1.0007	0.160150101	0.0167	0.013849583
1.9681	0.158107207	0.0167	0.013849583
2.9688	0.156455852	0.0167	0.013849583
3.9362	0.156387799	0.0167	0.013849583
4.9036	0.153686368	0.0167	0.013849583
5.9043	0.156291204	0.0167	0.013849583
6.8716	0.154798882	0.0167	0.013849583
7.8724	0.158376123	0.0167	0.013849583
8.8397	0.148712113	0.0167	0.013849583
9.8071	0.158461356	0.0167	0.013849583
10.8078	0.145566455	0.0167	0.013849583
11.7752	0.156688137	0.0167	0.013849583
12.7759	0.149438222	0.0167	0.013849583
13.7433	0.14921378	0.0167	0.013849583
14.7107	0.154721428	0.0167	0.013849583
15.7114	0.148675599	0.0167	0.013849583
16.6787	0.148931482	0.0167	0.013849583
17.6795	0.149748212	0.0167	0.013849583
18.6468	0.145843136	0.0167	0.013849583
19.6142	0.152518541	0.0167	0.013849583
20.6149	0.143852849	0.0167	0.013849583
21.6157	0.14919215	0.0167	0.013849583
22.583	0.143355648	0.0167	0.013849583
23.5504	0.150513767	0.0167	0.013849583
24.5511	0.144727774	0.0167	0.013849583
25.5185	0.144321174	0.0167	0.013849583
26.4858	0.147398295	0.0167	0.013849583
27.4866	0.141301263	0.0167	0.013849583
28.4539	0.145517184	0.0167	0.013849583
29.4213	0.138200897	0.0167	0.013849583
30.422	0.145349581	0.0167	0.013849583
31.3894	0.139222936	0.0167	0.013849583
32.3901	0.143295868	0.0167	0.013849583
33.3575	0.137539201	0.0167	0.013849583
34.3248	0.1416475	0.0167	0.013849583
35.3256	0.138261194	0.0167	0.013849583
36.2929	0.138591016	0.0167	0.013849583
37.2603	0.138170328	0.0167	0.013849583
38.261	0.141259738	0.0167	0.013849583
39.2618	0.133683942	0.0167	0.013849583
40.2291	0.140789094	0.0167	0.013849583
41.1965	0.134647742	0.0167	0.013849583
42.1639	0.134614945	0.0167	0.013849583
43.1646	0.138750463	0.0167	0.013849583
44.1653	0.127234402	0.0167	0.013849583
45.1327	0.139985213	0.0167	0.013849583
46.1	0.131299992	0.0167	0.013849583
