# x_max_time   x_max_displacement   x_min_time   x_min_displacement   x_max_error_percentage   x_min_error_percentage
170.9904	0.309250588	185.7344	-0.2998137	0	0
172.9585	0.310628756	187.7025	-0.293565713	0	0
174.9266	0.30891467	189.6706	-0.296449603	0	0
176.8947	0.305694069	191.6387	-0.290092471	0	0
178.8628	0.29920842	193.6068	-0.286600817	0	0
180.8309	0.300625569	195.5415	-0.283401047	0	0
182.799	0.301919545	197.5096	-0.275577012	0	0
184.7337	0.296076545	199.4777	-0.273997041	0	0
186.7018	0.286622102	201.4458	-0.269077765	0	0
188.6699	0.284867339	203.4139	-0.270091317	0	0
190.638	0.283123602	205.382	-0.272644617	0	0
192.6061	0.284680943	207.3501	-0.269530759	0	0
194.5742	0.279365531	209.3182	-0.267723442	0	0
196.5422	0.27625444	211.2862	-0.267140641	0	0
198.5103	0.27755351	213.2543	-0.260928689	0	0
200.4784	0.277188879	215.1891	-0.262262397	0	0
202.4465	0.278278841	217.1905	-0.251611602	0	0
204.3812	0.268990746	219.1253	-0.250844608	0	0
206.3493	0.265693906	221.0933	-0.243095147	0	0
208.3508	0.25952849	223.0614	-0.242816262	0	0
210.3189	0.253192527	225.0295	-0.242581893	0	0
212.2536	0.256942034	226.9976	-0.243466499	0	0
214.2217	0.256699496	228.9657	-0.244639595	0	0
216.1898	0.256631289	230.9338	-0.239923372	0	0
218.1579	0.248508561	232.9019	-0.241100734	0	0
220.126	0.250013402	234.8366	-0.235903898	0	0
222.0941	0.252420344	236.8047	-0.234012343	0	0
224.0622	0.247758506	238.7728	-0.229419592	0	0
225.9969	0.24399976	240.7409	-0.229005426	0	0
227.965	0.239116876	242.709	-0.228193184	0	0
229.9331	0.234405579	244.6771	-0.220655529	0	0
231.9012	0.227992857	246.6452	-0.220289161	0	0
233.8693	0.226356793	248.5799	-0.21944751	0	0
235.804	0.228840712	250.548	-0.223309541	0	0
237.8054	0.228542247	252.5161	-0.215884264	0	0
239.7402	0.226176503	254.4842	-0.213957292	0	0
241.7083	0.222838708	256.4523	-0.21654336	0	0
243.6764	0.222599323	258.4204	-0.208769616	0	0
245.6444	0.223853069	260.3551	-0.206201195	0	0
247.6125	0.218742035	262.3232	-0.200079051	0	0
249.5806	0.218405841	264.2913	-0.201019001	0	0
251.5487	0.216685288	266.2594	-0.201846993	0	0
253.4835	0.215661174	268.2275	-0.198732224	0	0
255.4515	0.212423115	270.1955	-0.197056462	0	0
257.4196	0.212187832	272.1303	-0.198894306	0	0
259.3877	0.20906379	274.0984	-0.201450345	0	0
261.3558	0.211394125	276.0665	-0.195432514	0	0
263.3239	0.210694718	278.0346	-0.197219481	0	0
265.2586	0.20689653	280.0026	-0.200113488	0	0
267.2267	0.209361533	281.9707	-0.199898792	0	0
269.1948	0.206268737	283.9055	-0.193008889	0	0
271.1629	0.200142115	285.8736	-0.188102859	0	0
273.131	0.196531043	287.8417	-0.184856718	0	0
275.0991	0.196117119	289.8097	-0.182672017	0	0
277.0338	0.193475774	291.7778	-0.178038947	0	0
279.0019	0.190087259	293.7126	-0.178122067	0	0
280.97	0.187068321	295.6807	-0.181073287	0	0
282.9381	0.186715935	297.6487	-0.177759961	0	0
284.9062	0.18902221	299.6168	-0.174087159	0	0
286.8743	0.190254581	301.5849	-0.17520274	0	0
288.809	0.187459748	303.5197	-0.178324157	0	0
290.7771	0.185784832	305.4878	-0.175089903	0	0
292.7452	0.188229963	307.4558	-0.167673035	0	0
294.7133	0.183618117	309.4239	-0.16739737	0	0
296.6814	0.180231533	311.392	-0.169879949	0	0
298.6161	0.180334875	313.3268	-0.166766361	0	0
300.5842	0.178544461	315.2949	-0.165034245	0	0
302.5523	0.173962217	317.2629	-0.16329714	0	0
304.5204	0.173301448	319.231	-0.168560971	0	0
306.4885	0.17606193	321.1991	-0.165284878	0	0
308.4566	0.175914796	323.1339	-0.159253694	0	0
310.3913	0.171317907	325.102	-0.156411561	0	0
312.3594	0.170963705	327.07	-0.158918489	0	0
314.3275	0.169413954	329.0381	-0.160150101	0	0
316.2956	0.170036088	331.0062	-0.156455852	0	0
318.2303	0.165934038	332.941	-0.153686368	0	0
320.1984	0.161065353	334.909	-0.154798882	0	0
322.1665	0.163693819	336.8771	-0.148712113	0	0
324.1346	0.163443252	338.8452	-0.145566455	0	0
326.1027	0.161527884	340.8133	-0.149438222	0	0
328.0374	0.160030095	342.7481	-0.154721428	0	0
330.0055	0.158107207	344.7161	-0.148931482	0	0
331.9736	0.156387799	346.6842	-0.145843136	0	0
333.9417	0.156291204	348.6523	-0.143852849	0	0
335.9098	0.158376123	350.6204	-0.143355648	0	0
337.8445	0.158461356	352.5885	-0.144727774	0	0
339.8126	0.156688137	354.5232	-0.147398295	0	0
341.7807	0.14921378	356.4913	-0.145517184	0	0
343.7488	0.148675599	358.4594	-0.145349581	0	0
345.7169	0.149748212	360.4275	-0.143295868	0	0
347.6516	0.152518541	362.3622	-0.1416475	0	0
349.6531	0.14919215	364.3303	-0.138591016	0	0
351.5878	0.150513767	366.2984	-0.141259738	0	0
353.5559	0.144321174	368.2665	-0.140789094	0	0
355.524	0.141301263	370.2013	-0.134614945	0	0
357.4587	0.138200897	372.2027	-0.127234402	0	0
359.4268	0.139222936	374.1374	-0.131299992	0	0
361.3949	0.137539201	376.1055	-0.136702879	0	0
363.363	0.138261194	378.0736	-0.133569029	0	0
365.2977	0.138170328	380.0084	-0.125919718	0	0
367.2992	0.133683942	381.9764	-0.121365642	0	0
369.2339	0.134647742	383.9445	-0.123929205	0	0
371.202	0.138750463	385.946	-0.129394242	0	0
373.1701	0.139985213	387.8807	-0.127437155	0	0
375.1048	0.133604063	389.8488	-0.122692313	0	0
377.0729	0.13054548	391.7835	-0.121154788	0	0
379.0743	0.134564209	393.7516	-0.123845368	0	0
381.0424	0.137102871	395.7197	-0.125943657	0	0
382.9438	0.135170548	397.6878	-0.122980317	0	0
384.9119	0.133374941	399.6225	-0.12120166	0	0
386.9134	0.126019816	401.5906	-0.118105633	0	0
388.8481	0.128553789	403.5587	-0.119417933	0	0
390.8495	0.1299122	405.5268	-0.121648282	0	0
392.7843	0.129356146	407.4616	-0.1199933	0	0
394.719	0.12321347	409.463	-0.11820144	0	0
396.7204	0.121553974	411.3977	-0.119453184	0	0
398.6552	0.124175263	413.3658	-0.117349147	0	0
400.5899	0.125055001	415.3339	-0.115700327	0	0
402.5914	0.124759085	417.302	-0.114076287	0	0
404.5595	0.118754764	419.2367	-0.110866561	0	0
406.5275	0.121426787	421.2048	-0.112930442	0	0
408.4623	0.120763317	423.1729	-0.111460645	0	0
410.4304	0.119407301	425.1077	-0.106829752	0	0
412.3985	0.117319499	427.0758	-0.106677496	0	0
414.3666	0.120135295	429.0772	-0.106493396	0	0
416.3346	0.117044278	431.0119	-0.104629408	0	0
418.2694	0.114936643	432.98	-0.106973628	0	0
420.2375	0.116176719	434.9148	-0.109582798	0	0
422.2056	0.114331701	436.8828	-0.109414149	0	0
424.1403	0.115605527	438.8843	-0.10480649	0	0
426.1417	0.114096977	440.819	-0.10412765	0	0
428.0765	0.116481977	442.7871	-0.098450768	0	0
430.0112	0.115886154	444.7552	-0.102263985	0	0
432.0127	0.11288068	446.7233	-0.103449277	0	0
433.9807	0.1097569	448.658	-0.108404976	0	0
435.9488	0.106638804	450.5928	-0.102588463	0	0
437.8836	0.111709414	452.5942	-0.097951697	0	0
439.8517	0.112890884	454.529	-0.102158155	0	0
441.7864	0.114013238	456.497	-0.10435681	0	0
443.7545	0.110505183	458.4318	-0.096933115	0	0
445.7226	0.110563875	460.4332	-0.097978911	0	0
447.6907	0.104389488	462.4013	-0.097908155	0	0
449.6588	0.104435154	464.3694	-0.097526055	0	0
451.5935	0.109177878	466.3041	-0.096900741	0	0
453.5616	0.104861514	468.2722	-0.095300301	0	0
455.5297	0.101673278	470.2403	-0.095027678	0	0
457.4978	0.099917002	472.2084	-0.096354443	0	0
459.4659	0.099888806	474.1431	-0.098348887	0	0
461.4006	0.100374014	476.1112	-0.096850924	0	0
